6774867,Gregory Z. Gutin|Jørgen Bang-Jensen,,Classes of Directed Graphs,,,,,books/sp/BG2018,https://doi.org/10.1007/978-3-319-71840-8_1,,,books/sp/18/Bang-JensenG18,2019-01-25,,,1-34,,,,,,Basic Terminology, Notation and Results.,db/books/collections/BG2018.html#Bang-JensenG18,,,,,
6774868,K. S. Venkatesh|Saumik Bhattacharya|Sumana Gupta,,Heritage Preservation,,,,,books/sp/CCC2018,https://doi.org/10.1007/978-981-10-7221-5_10,,,books/sp/18/BhattacharyaVG18,2019-03-15,,,181-207,,,,,,Restoration of Archival Videos for Preserving Digital Heritage of India.,db/books/collections/CCC2018.html#BhattacharyaVG18,2018,,,,,
6774869,Guna Seetharaman|Hadi Aliakbarpour|Hang Yu|Kannappan Palaniappan|Shizeng Yao,,Heritage Preservation,,,,,books/sp/CCC2018,https://doi.org/10.1007/978-981-10-7221-5_3,,,books/sp/18/YaoYASP18,2019-03-15,,,47-66,,,,,,EpiX: A 3D Measurement Tool for Heritage, Archeology, and Aerial Photogrammetry.,,,,,
6774870,Tomonori Izumi|Yukio Mitsuyama,,Principles and Structures of FPGAs,,,,,books/sp/A2018,https://doi.org/10.1007/978-981-13-0824-6_4,,,books/sp/18/IzumiM18,2018-09-11,,,87-115,,,,,,Design Flow and Design Tools.,db/books/collections/A2018.html#IzumiM18,2018,,,,,
6774871,Ted K. Ralphs|Thorsten Koch|Timo Berthold|Yuji Shinano,,Handbook of Parallel Constraint Reasoning,,,,,books/sp/HS2018,https://doi.org/10.1007/978-3-319-63516-3_8,,,books/sp/18/RalphsSBK18,2018-05-04,,,283-336,,,,,,Parallel Solvers for Mixed Integer Linear Optimization.,db/books/collections/HS2018.html#RalphsSBK18,2018,,,,,
6774872,Domenico Ursino|Fabio Fassetti|Fabrizio Angiulli|Luigi Palopoli,0000-0002-9860-7569,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_18,,,books/sp/18/AngiulliFPU18,2018-11-02,,,307-322,,,,,,A Tour from Regularities to Exceptions.,db/books/collections/FGMS2018.html#AngiulliFPU18,2018,,,,,
6774873,Karsten Klein 0001|Peter Eades,,Graph Data Management,,,,,books/sp/FHL2018,https://doi.org/10.1007/978-3-319-96193-4_2,,,books/sp/18/Eades018,2018-11-18,,,33-70,,,,,,Graph Visualization.,db/books/collections/FHL2018.html#Eades018,2018,,,,,
6774874,Carlos C. Insaurralde|Erik Blasch,,Advances in Aeronautical Informatics,,,,,books/sp/DBHV2018,https://doi.org/10.1007/978-3-319-75058-3_6,,,books/sp/18/InsaurraldeB18,2018-08-16,,,67-85,,,,,,Ontologies in Aeronautics.,db/books/collections/DBHV2018.html#InsaurraldeB18,2018,,,,,
6774875,Frank den Hartog|Hans Stokking|Mu Mu 0001,,MediaSync, Handbook on Multimedia Synchronization,,,,,books/sp/MCBJ2018,https://doi.org/10.1007/978-3-319-65840-7_23,,,books/sp/18/0001SH18,2018-05-08,,,649-676,,,,,,Network Delay and Bandwidth Estimation for Cross-Device Synchronized Media.,db/books/collections/MCBJ2018.html#0001SH18,,,,,
6774876,Leon J. Osterweil,,The Essence of Software Engineering,,,,,books/sp/GS2018,https://doi.org/10.1007/978-3-319-73897-0_4,oa,,books/sp/18/Osterweil18,2018-06-26,,,59-76,,,,,,What is software?: - The Role of Empirical Methods in Answering the Question.,db/books/collections/GS2018.html#Osterweil18,2018,,,,,
6774877,Jakub K. Wojtakajtis,,Capability Management in Digital Enterprises,,,,,books/sp/SS2018,https://doi.org/10.1007/978-3-319-90424-5_17,,,books/sp/18/Wojtakajtis18,2018-08-22,,,329-341,,,,,,The Capability Management Perspective on the Enterprise Architecture: A Consideration for Rapidly Changing Market Conditions.,db/books/collections/SS2018.html#Wojtakajtis18,2018,,,,,
6774878,Matteo Golfarelli|Stefano Rizzi,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_6,,,books/sp/18/GolfarelliR18,2017-07-13,,,93-107,,,,,,From Star Schemas to Big Data: 20+ Years of Data Warehouse Research.,db/books/collections/FGMS2018.html#GolfarelliR18,2018,,,,,
6774879,Hamzeh Awad|J. Artur Serrano|Ronny Broekx,,Applications of Big Data Analytics,,,,,books/sp/ATSA2018,https://doi.org/10.1007/978-3-319-76472-6_9,,,books/sp/18/SerranoAB18,2018-08-22,,,177-183,,,,,,Nature-Inspired Radar Charts as an Innovative Big Data Analysis Tool.,db/books/collections/ATSA2018.html#SerranoAB18,2018,,,,,
6774880,Asit Kumar Das|Soumen Kumar Pati,,Multi-Objective Optimization,,,,,books/sp/MMD2018,https://doi.org/10.1007/978-981-13-1471-1_13,,,books/sp/18/DasP18,2018-08-22,,,279-298,,,,,,Bi-objective Genetic Algorithm with Rough Set Theory for Important Gene Selection in Disease Diagnosis.,db/books/collections/MMD2018.html#DasP18,2018,,,,,
6774881,Janis Grabis|Janis Stirna|Jelena Zdravkovic,,Capability Management in Digital Enterprises,,,,,books/sp/SS2018,https://doi.org/10.1007/978-3-319-90424-5_4,,,books/sp/18/GrabisZS18,2018-08-22,,,59-84,,,,,,Overview of Capability-Driven Development Methodology.,db/books/collections/SS2018.html#GrabisZS18,2018,,,,,
6774882,Alexis Joly|Ari Karppinen|Kostas D. Karatzas|Pierre Bonnet|Stefanos Vrochidis,,Multimedia Tools and Applications for Environmental & Biodiversity Informatics,,,,,books/sp/JVKKB2018,https://doi.org/10.1007/978-3-319-76445-0_1,,,books/sp/18/JolyBVKK18,2018-06-24,,,1-7,,,,,,Introduction.,db/books/collections/JVKKB2018.html#JolyBVKK18,2018,,,,,
6774883,Claudio Gutierrez|Renzo Angles,,Graph Data Management,,,,,books/sp/FHL2018,https://doi.org/10.1007/978-3-319-96193-4_1,,,books/sp/18/AnglesG18,2018-11-18,,,1-32,,,,,,An Introduction to Graph Data Management.,db/books/collections/FHL2018.html#AnglesG18,2018,,,,,
6774884,Alessandra Raffaetà|Chiara Renso|Claudio Silvestri|Franco Maria Nardini|Raffaele Perego 0001|Salvatore Orlando 0001,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_24,,,books/sp/18/NardiniOPRRS18,2018-06-04,,,407-421,,,,,,Analysing Trajectories of Mobile Users: From Data Warehouses to Recommender Systems.,db/books/collections/FGMS2018.html#NardiniOPRRS18,2018,,,,,
6774885,Gianmaria Silvello|Maristella Agosti|Nicola Ferro,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_2,,,books/sp/18/AgostiFS18,2017-07-13,,,27-41,,,,,,Digital Libraries: From Digital Resources to Challenges in Scientific Data Sharing and Re-Use.,db/books/collections/FGMS2018.html#AgostiFS18,2018,,,,,
6774886,Ella M. Atkins,,Advances in Aeronautical Informatics,,,,,books/sp/DBHV2018,https://doi.org/10.1007/978-3-319-75058-3_10,,,books/sp/18/Atkins18,2018-08-16,,,135-151,,,,,,Aerospace Engineering Curricular Expansion in Information Systems.,db/books/collections/DBHV2018.html#Atkins18,2018,,,,,
6774887,Gabriel Kronberger|J. Manuel Colmenar|J. Manuel Velasco|José Ignacio Hidalgo|Juan Lanchares|Oscar Garnica|Stephan M. Winkler,,Handbook of Grammatical Evolution,,,,,books/sp/ROC2018,https://doi.org/10.1007/978-3-319-78717-6_15,,,books/sp/18/HidalgoCVKWGL18,2018-09-13,,,367-393,,,,,,Identification of Models for Glucose Blood Values in Diabetics by Grammatical Evolution.,db/books/collections/ROC2018.html#HidalgoCVKWGL18,2018,,,,,
6774888,Christoph Czepa|Christoph Ruhsam|Erhard Weiss|Huy Tran|Thanh Tran Thi Kim|Uwe Zdun,,Business Process Management Cases,,,,,books/sp/BM2018,https://doi.org/10.1007/978-3-319-58307-5_6,,,books/sp/18/KimWRCTZ18,2018-09-12,,,91-109,,,,,,Enabling Flexibility of Business Processes Using Compliance Rules: The Case of Mobiliar.,db/books/collections/BM2018.html#KimWRCTZ18,2018,,,,,
6774889,Janis Grabis|Janis Kampars,,Capability Management in Digital Enterprises,,,,,books/sp/SS2018,https://doi.org/10.1007/978-3-319-90424-5_8,,,books/sp/18/GrabisK18,2018-08-22,,,139-158,,,,,,Adjustment of Capabilities: How to Add Dynamics.,db/books/collections/SS2018.html#GrabisK18,2018,,,,,
6774890,Conor Ryan|Gopinath Chennupati|Nandakishore Santhi|R. Muhammad Atif Azad|Stephan Eidenbenz,,Handbook of Grammatical Evolution,,,,,books/sp/ROC2018,https://doi.org/10.1007/978-3-319-78717-6_12,,,books/sp/18/ChennupatiARES18,2018-09-13,,,289-315,,,,,,Synthesis of Parallel Programs on Multi-Cores.,db/books/collections/ROC2018.html#ChennupatiARES18,2018,,,,,
6774891,Alexandr Uciteli|Christoph Beger|Frank A. Meineke|Heinrich Herre|Katja Rillich|Markus Loeffler,,Semantic Applications,,,,,books/sp/HHR2018,https://doi.org/10.1007/978-3-662-55433-3_9,,,books/sp/18/UciteliBRMLH18,2018-05-04,,,111-123,,,,,,Ontology-Based Modelling of Web Content: Example Leipzig Health Atlas.,db/books/collections/HHR2018.html#UciteliBRMLH18,2018,,,,,
6774892,Róisín Loughran,,Handbook of Grammatical Evolution,,,,,books/sp/ROC2018,https://doi.org/10.1007/978-3-319-78717-6_14,,,books/sp/18/Loughran18,2018-09-13,,,341-366,,,,,,Grammatical Evolution and Creativity.,db/books/collections/ROC2018.html#Loughran18,2018,,,,,
6774893,Felix C. Engel|Jason Watkins|Kerstin Diwisch|Matthias Hemmje,,Semantic Applications,,,,,books/sp/HHR2018,https://doi.org/10.1007/978-3-662-55433-3_15,,,books/sp/18/DiwischEWH18,2018-05-04,,,219-230,,,,,,Managing Cultural Assets: Challenges for Implementing Typical Cultural Heritage Archive's Usage Scenarios.,db/books/collections/HHR2018.html#DiwischEWH18,2018,,,,,
6774894,David Fritz|Elaine M. Raybourn|Michael Kunz|Vince Urias,,Cyber-Physical Systems Security,,,,,books/sp/K2018,https://doi.org/10.1007/978-3-319-98935-8_5,,,books/sp/18/RaybournKFU18,2019-03-08,,,93-109,,,,,,A Zero-Entry Cyber Range Environment for Future Learning Ecosystems.,db/books/collections/K2018.html#RaybournKFU18,2018,,,,,
6774895,Antonino Nocera|Francesco Buccafurri|Gianluca Lax|Serena Nicolazzo,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_26,,,books/sp/18/BuccafurriLNN18,2017-07-13,,,441-456,,,,,,Not Only Databases: Social Data and Cybersecurity Perspective.,db/books/collections/FGMS2018.html#BuccafurriLNN18,2018,,,,,
6774896,Dietmar Jannach|Kostyantyn M. Shchekotykhin|Thomas Schmitz,0000-0002-0286-0958,Handbook of Parallel Constraint Reasoning,,,,,books/sp/HS2018,https://doi.org/10.1007/978-3-319-63516-3_14,,,books/sp/18/ShchekotykhinJS18,2018-11-02,,,547-580,,,,,,Parallel Model-Based Diagnosis.,db/books/collections/HS2018.html#ShchekotykhinJS18,2018,,,,,
6774897,Alexander Roth 0004|Bernhard Rumpe|Oliver Kautz,,The Essence of Software Engineering,,,,,books/sp/GS2018,https://doi.org/10.1007/978-3-319-73897-0_13,oa,,books/sp/18/Kautz0R18,2018-06-26,,,221-236,,,,,,Achievements, Failures, and the Future of Model-Based Software Engineering.,,,,,
6774898,Aparna Mohanty|Kankana Roy|Rajiv Ranjan Sahay,,Heritage Preservation,,,,,books/sp/CCC2018,https://doi.org/10.1007/978-981-10-7221-5_11,,,books/sp/18/MohantyRS18,2019-03-15,,,209-239,,,,,,Nrityamanthan: Unravelling the Intent of the Dancer Using Deep Learning.,db/books/collections/CCC2018.html#MohantyRS18,2018,,,,,
6774899,Anatoliy Gorbenko|Svitlana Yaremchuck|Vyacheslav Kharchenko,,Applications of Big Data Analytics,,,,,books/sp/ATSA2018,https://doi.org/10.1007/978-3-319-76472-6_10,,,books/sp/18/YaremchuckKG18,2018-08-22,,,185-211,,,,,,Search of Similar Programs Using Code Metrics and Big Data-Based Assessment of Software Reliability.,db/books/collections/ATSA2018.html#YaremchuckKG18,2018,,,,,
6774900,Benjamin Rainer|Christian Timmerer|Stefan Petscharnig,,MediaSync, Handbook on Multimedia Synchronization,,,,,books/sp/MCBJ2018,https://doi.org/10.1007/978-3-319-65840-7_21,,,books/sp/18/RainerPT18,2018-05-08,,,593-627,,,,,,Merge and Forward: A Self-Organized Inter-Destination Media Synchronization Scheme for Adaptive Media Streaming over HTTP.,db/books/collections/MCBJ2018.html#RainerPT18,,,,,
6774901,Christos P. Antonopoulos|Konstantinos Antonopoulos|Nikolaos S. Voros,,Advances in Aeronautical Informatics,,,,,books/sp/DBHV2018,https://doi.org/10.1007/978-3-319-75058-3_4,,,books/sp/18/AntonopoulosAV18,2018-08-16,,,41-54,,,,,,IoT and Service Oriented Infrastructures for Flight 4.0.,db/books/collections/DBHV2018.html#AntonopoulosAV18,2018,,,,,
6774902,Florian Plenter|Friedrich Chasin|Jan Hendrik Betzing|Jörg Becker 0001|Martin Matzner|Matthias Löchte|Moritz von Hoffen|Sarah Pütz,,Business Process Management Cases,,,,,books/sp/BM2018,https://doi.org/10.1007/978-3-319-58307-5_18,,,books/sp/18/MatznerPBCHLP018,2018-09-12,,,337-359,,,,,,CrowdStrom: Analysis, Design, and Implementation of Processes for a Peer-to-Peer Service for Electric Vehicle Charging.,,,,,
6774903,Jianjiao Chen|Sanghamitra Bandyopadhyay|Saurav Mallik|Soumita Seth|Tapas Bhadra,,Multi-Objective Optimization,,,,,books/sp/MMD2018,https://doi.org/10.1007/978-981-13-1471-1_7,,,books/sp/18/MallikBSBC18,2018-08-22,,,159-180,,,,,,Multi-Objective Optimization Approaches in Biological Learning System on Microarray Data.,db/books/collections/MMD2018.html#MallikBSBC18,2018,,,,,
6774904,Frank Hutter|Holger Hoos|Kevin Leyton-Brown|Marius Lindauer,,Handbook of Parallel Constraint Reasoning,,,,,books/sp/HS2018,https://doi.org/10.1007/978-3-319-63516-3_15,,,books/sp/18/LindauerHHL18,2018-05-04,,,583-615,,,,,,Selection and Configuration of Parallel Portfolios.,db/books/collections/HS2018.html#LindauerHHL18,2018,,,,,
6774905,Conor Ryan|R. Muhammad Atif Azad,,Handbook of Grammatical Evolution,,,,,books/sp/ROC2018,https://doi.org/10.1007/978-3-319-78717-6_10,,,books/sp/18/AzadR18,2018-09-13,,,245-262,,,,,,Comparing Methods to Creating Constants in Grammatical Evolution.,db/books/collections/ROC2018.html#AzadR18,2018,,,,,
6774906,Agnes Valkova|Jan Suchý|Michal Rosik|Milan Suchy,,Business Process Management Cases,,,,,books/sp/BM2018,https://doi.org/10.1007/978-3-319-58307-5_25,,,books/sp/18/SuchySRV18,2018-09-12,,,463-483,,,,,,Automate Does Not Always Mean Optimize: Case Study at a Logistics Company.,db/books/collections/BM2018.html#SuchySRV18,2018,,,,,
6774907,Falco K. Bapp|Jürgen Becker,,Advances in Aeronautical Informatics,,,,,books/sp/DBHV2018,https://doi.org/10.1007/978-3-319-75058-3_2,,,books/sp/18/BappB18,2018-08-16,,,17-27,,,,,,Advances in Avionic Platforms: Multi-core Systems.,db/books/collections/DBHV2018.html#BappB18,2018,,,,,
6774908,Christian Jilek|Heiko Maus|Sven Schwarz,,Personal Multimedia Preservation,,,,,books/sp/MNL2018,https://doi.org/10.1007/978-3-319-73465-1_7,,,books/sp/18/MausJS18,2019-03-12,,,233-277,,,,,,Remembering and Forgetting for Personal Preservation.,db/books/collections/MNL2018.html#MausJS18,2018,,,,,
6774909,Giuseppe Tradigo|Pierangelo Veltri|Pietro Hiram Guzzi,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_28,,,books/sp/18/GuzziTV18,2017-07-13,,,473-487,,,,,,Database Community and Health Related Data: Experiences Through the Last Decade.,db/books/collections/FGMS2018.html#GuzziTV18,2018,,,,,
6774910,Hermann Bense|Michael Dembach|Ulrich Schade,,Semantic Applications,,,,,books/sp/HHR2018,https://doi.org/10.1007/978-3-662-55433-3_6,,,books/sp/18/BenseSD18,2018-05-04,,,75-86,,,,,,Generating Natural Language Texts.,db/books/collections/HHR2018.html#BenseSD18,2018,,,,,
6774911,Claudia Niederée|Kaweh Djafari Naini|Nattiya Kanhabua|Tuan Tran 0002,,Personal Multimedia Preservation,,,,,books/sp/MNL2018,https://doi.org/10.1007/978-3-319-73465-1_4,,,books/sp/18/NiedereeK0N18,2019-03-12,,,101-129,,,,,,Preservation Value and Managed Forgetting.,db/books/collections/MNL2018.html#NiedereeK0N18,2018,,,,,
6774912,Giovanni Livraga|Pierangela Samarati|Sabrina De Capitani di Vimercati|Sara Foresti|Stefano Paraboschi,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_27,,,books/sp/18/VimercatiFLPS18,2017-07-13,,,457-472,,,,,,Confidentiality Protection in Large Databases.,db/books/collections/FGMS2018.html#VimercatiFLPS18,2018,,,,,
6774913,Elena Baralis|Rosa Meo|Silvia Chiusano|Tania Cerquitelli,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_20,,,books/sp/18/BaralisCCM18,2017-07-13,,,341-351,,,,,,Data Mining in Databases: Languages and Indices.,db/books/collections/FGMS2018.html#BaralisCCM18,2018,,,,,
6774914,Corinne Reisert|Joerg Wacker|Sarah Zelt,,Business Process Management Cases,,,,,books/sp/BM2018,https://doi.org/10.1007/978-3-319-58307-5_2,,,books/sp/18/ReisertZW18,2018-09-12,,,21-36,,,,,,How to Move from Paper to Impact in Business Process Management: The Journey of SAP.,db/books/collections/BM2018.html#ReisertZW18,2018,,,,,
6774915,Ketan Mayer-Patel,,MediaSync, Handbook on Multimedia Synchronization,,,,,books/sp/MCBJ2018,https://doi.org/10.1007/978-3-319-65840-7_7,,,books/sp/18/Mayer-Patel18,2018-05-08,,,191-208,,,,,,MediaSynch Issues for Computer-Supported Cooperative Work.,db/books/collections/MCBJ2018.html#Mayer-Patel18,,,,,
6774916,Janis Stirna|Kurt Sandkuhl,,Capability Management in Digital Enterprises,,,,,books/sp/SS2018,https://doi.org/10.1007/978-3-319-90424-5_12,,,books/sp/18/SandkuhlS18a,2018-08-22,,,209-230,,,,,,Organizational Adoption of Capability Management.,db/books/collections/SS2018.html#SandkuhlS18a,2018,,,,,
6774917,David Fagan|Eoin Murphy,,Handbook of Grammatical Evolution,,,,,books/sp/ROC2018,https://doi.org/10.1007/978-3-319-78717-6_4,,,books/sp/18/FaganM18,2018-09-13,,,79-108,,,,,,Mapping in Grammatical Evolution.,db/books/collections/ROC2018.html#FaganM18,2018,,,,,
6774918,Christoph Torens|Florian Adolf|Johann C. Dauer,,Advances in Aeronautical Informatics,,,,,books/sp/DBHV2018,https://doi.org/10.1007/978-3-319-75058-3_8,,,books/sp/18/TorensDA18,2018-08-16,,,105-120,,,,,,Towards Autonomy and Safety for Unmanned Aircraft Systems.,db/books/collections/DBHV2018.html#TorensDA18,2018,,,,,
6774919,Claudia Diamantini|Domenico Potena|Emanuele Storti,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_23,,,books/sp/18/DiamantiniPS18,2017-07-13,,,391-405,,,,,,Data Semantics Meets Knowledge Discovery in Databases.,db/books/collections/FGMS2018.html#DiamantiniPS18,2018,,,,,
6774920,Prativa Agarwalla|Sumitra Mukhopadhyay,,Multi-Objective Optimization,,,,,books/sp/MMD2018,https://doi.org/10.1007/978-981-13-1471-1_9,,,books/sp/18/AgarwallaM18,2018-08-22,,,195-213,,,,,,Feature Selection Using Multi-Objective Optimization Technique for Supervised Cancer Classification.,db/books/collections/MMD2018.html#AgarwallaM18,2018,,,,,
6774921,Antti E. J. Hyvärinen|Christoph M. Wintersteiger,,Handbook of Parallel Constraint Reasoning,,,,,books/sp/HS2018,https://doi.org/10.1007/978-3-319-63516-3_5,,,books/sp/18/HyvarinenW18,2018-05-04,,,141-178,,,,,,Parallel Satisfiability Modulo Theories.,db/books/collections/HS2018.html#HyvarinenW18,2018,,,,,
6774922,Gilyana Borlikova|Louis Smith|Michael O'Neill 0001|Michael Phillips,,Handbook of Grammatical Evolution,,,,,books/sp/ROC2018,https://doi.org/10.1007/978-3-319-78717-6_19,,,books/sp/18/BorlikovaSPO18,2018-09-26,,,461-486,,,,,,Business Analytics and Grammatical Evolution for the Prediction of Patient Recruitment in Multicentre Clinical Trials.,db/books/collections/ROC2018.html#BorlikovaSPO18,2018,,,,,
6774923,Mya Sithu|Pingguo Huang|Yutaka Ishibashi,,MediaSync, Handbook on Multimedia Synchronization,,,,,books/sp/MCBJ2018,https://doi.org/10.1007/978-3-319-65840-7_11,,,books/sp/18/HuangSI18,2018-05-08,,,295-317,,,,,,Media Synchronization in Networked Multisensory Applications with Haptics.,db/books/collections/MCBJ2018.html#HuangSI18,,,,,
6774924,Alfredo Ferro|Alfredo Pulvirenti|Dennis E. Shasha|Giovanni Micale|Misael Mongiovì|Rosalba Giugno,,Graph Data Management,,,,,books/sp/FHL2018,https://doi.org/10.1007/978-3-319-96193-4_3,,,books/sp/18/MongioviMFGPS18,2018-11-18,,,71-95,,,,,,gLabTrie: A Data Structure for Motif Discovery with Constraints.,db/books/collections/FHL2018.html#MongioviMFGPS18,2018,,,,,
6774925,Angelos D. Keromytis|David Arroyo|Francisco B. Rodríguez|Jesus Diaz|Moti Yung|Seung Geol Choi,,Advances in Cyber Security,,,,,books/sp/LCS2019,https://doi.org/10.1007/978-981-13-1483-4_7,,,books/sp/18/DiazCAKRY19,2019-03-08,,,143-183,,,,,,A Methodology for Retrofitting Privacy and Its Application to e-Shopping Transactions.,db/books/collections/LCS2019.html#DiazCAKRY19,2019,,,,,
6774926,Alexander Weinhard|Andreas Solti|Jan Mendling|Roland Leitz,,Business Process Management Cases,,,,,books/sp/BM2018,https://doi.org/10.1007/978-3-319-58307-5_24,,,books/sp/18/LeitzSWM18,2018-09-12,,,449-461,,,,,,Adoption of RFID Technology: The Case of Adler - A European Fashion Retail Company.,db/books/collections/BM2018.html#LeitzSWM18,2018,,,,,
6774927,César Hernández-Cruz|Hortensia Galeana-Sánchez,,Classes of Directed Graphs,,,,,books/sp/BG2018,https://doi.org/10.1007/978-3-319-71840-8_8,,,books/sp/18/Galeana-SanchezH18,2019-01-25,,,341-404,,,,,,Quasi-Transitive Digraphs and Their Extensions.,db/books/collections/BG2018.html#Galeana-SanchezH18,2018,,,,,
6774928,Jayanta Mukherjee 0001|Shyamal Kumar Das Mandal|Veepin Kumar,,Heritage Preservation,,,,,books/sp/CCC2018,https://doi.org/10.1007/978-981-10-7221-5_5,,,books/sp/18/KumarMM18,2019-03-18,,,87-109,,,,,,Restoration of Digital Images of Old Degraded Cave Paintings via Patch Size Adaptive Source-Constrained Inpainting.,db/books/collections/CCC2018.html#KumarMM18,2018,,,,,
6774929,Richard H. Hammack,,Classes of Directed Graphs,,,,,books/sp/BG2018,https://doi.org/10.1007/978-3-319-71840-8_10,,,books/sp/18/Hammack18,2019-01-25,,,467-515,,,,,,Digraphs Products.,db/books/collections/BG2018.html#Hammack18,2018,,,,,
6774930,Janis Grabis|Janis Kampars,,Capability Management in Digital Enterprises,,,,,books/sp/SS2018,https://doi.org/10.1007/978-3-319-90424-5_10,,,books/sp/18/GrabisK18a,2018-08-22,,,175-188,,,,,,Capability Management in the Cloud.,db/books/collections/SS2018.html#GrabisK18a,2018,,,,,
6774931,Hiroki Nakahara|Kentaro Sano,,Principles and Structures of FPGAs,,,,,books/sp/A2018,https://doi.org/10.1007/978-981-13-0824-6_6,,,books/sp/18/SanoN18,2018-09-11,,,137-177,,,,,,Hardware Algorithms.,db/books/collections/A2018.html#SanoN18,2018,,,,,
6774932,Agostino Dovier|Andrea Formisano|Enrico Pontelli,,Handbook of Parallel Constraint Reasoning,,,,,books/sp/HS2018,https://doi.org/10.1007/978-3-319-63516-3_7,,,books/sp/18/DovierFP18,2018-05-04,,,237-282,,,,,,Parallel Answer Set Programming.,db/books/collections/HS2018.html#DovierFP18,2018,,,,,
6774933,Himadri Sekhar Dutta|Koushik Majumder|Najir Abdul Wasim|Niladri Sekhar Datta|Sumana Chatterjee,,Multi-Objective Optimization,,,,,books/sp/MMD2018,https://doi.org/10.1007/978-981-13-1471-1_12,,,books/sp/18/DattaDMCW18,2018-08-22,,,269-278,,,,,,A Survey on the Application of Multi-Objective Optimization Methods in Image Segmentation.,db/books/collections/MMD2018.html#DattaDMCW18,2018,,,,,
6774934,Susanne Menges|Thomas Russack,,Business Process Management Cases,,,,,books/sp/BM2018,https://doi.org/10.1007/978-3-319-58307-5_29,,,books/sp/18/RussackM18,2018-09-12,,,541-555,,,,,,Supporting Process Implementation with the Help of Tangible Process Models.,db/books/collections/BM2018.html#RussackM18,2018,,,,,
6774935,Aarti Munjal|D. G. Reina|Hissam Tawfik|Sergio L. Toral Marín|Tracy Camp,,Applications of Big Data Analytics,,,,,books/sp/ATSA2018,https://doi.org/10.1007/978-3-319-76472-6_4,,,books/sp/18/ReinaCMTT18,2018-08-29,,,63-95,,,,,,Evolutionary Deployment and Hill Climbing-Based Movements of Multi-UAV Networks in Disaster Scenarios.,db/books/collections/ATSA2018.html#ReinaCMTT18,2018,,,,,
6774936,O-joung Kwon|Stephan Kreutzer,,Classes of Directed Graphs,,,,,books/sp/BG2018,https://doi.org/10.1007/978-3-319-71840-8_9,,,books/sp/18/KreutzerK18,2019-01-25,,,405-466,,,,,,Digraphs of Bounded Width.,db/books/collections/BG2018.html#KreutzerK18,2018,,,,,
6774937,Janis Grabis|Janis Stirna|Jelena Zdravkovic,,Capability Management in Digital Enterprises,,,,,books/sp/SS2018,https://doi.org/10.1007/978-3-319-90424-5_3,,,books/sp/18/ZdravkovicSG18,2018-08-22,,,41-56,,,,,,Capability Consideration in Business and Enterprise Architecture Frameworks.,db/books/collections/SS2018.html#ZdravkovicSG18,2018,,,,,
6774938,Jan Reineke|Reinhard Wilhelm|Simon Wegener,,Advances in Aeronautical Informatics,,,,,books/sp/DBHV2018,https://doi.org/10.1007/978-3-319-75058-3_9,,,books/sp/18/WilhelmRW18,2018-08-16,,,121-133,,,,,,Keeping up with Real Time.,db/books/collections/DBHV2018.html#WilhelmRW18,2018,,,,,
6774939,Ilaria Bartolini|Marco Patella|Paolo Ciaccia,,A Comprehensive Guide Through the Italian Database Research,,,,,books/sp/FGMS2018,https://doi.org/10.1007/978-3-319-61893-7_8,,,books/sp/18/BartoliniCP18,2017-07-13,,,127-141,,,,,,Multimedia, Similarity, and Preferences: Adding Flexibility to Your Information Needs.,,,,,
6774940,Gyu Myoung Lee|Mohammed Dighriri|Thar Baker,0000-0002-5166-4873,Applications of Big Data Analytics,,,,,books/sp/ATSA2018,https://doi.org/10.1007/978-3-319-76472-6_1,,,books/sp/18/DighririLB18,2018-11-02,,,1-29,,,,,,Big Data Environment for Smart Healthcare Applications Over 5G Mobile Network.,db/books/collections/ATSA2018.html#DighririLB18,2018,,,,,
6774941,Florian Lonsing|Martina Seidl,,Handbook of Parallel Constraint Reasoning,,,,,books/sp/HS2018,https://doi.org/10.1007/978-3-319-63516-3_4,,,books/sp/18/LonsingS18,2018-05-04,,,101-139,,,,,,Parallel Solving of Quantified Boolean Formulas.,db/books/collections/HS2018.html#LonsingS18,2018,,,,,
